id,observed_on,quality_grade,place_guess,latitude,longitude,private_latitude,private_longitude,scientific_name,common_name
13681218,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Linum bienne,Pale flax
13681219,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Calochortus luteus,Yellow Mariposa Lily
13681220,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Clarkia purpurea,Winecup Clarkia
13681223,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Eriodictyon californicum,California yerba santa
13681224,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Clarkia rubicunda,ruby chalice clarkia
13681227,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Brodiaea elegans,harvest brodiaea
13681228,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Clematis lasiantha,Pipestem Clematis
13681229,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Bellis perennis,common daisy
13681230,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Rubus armeniacus,Himalayan blackberry
13681231,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Zeltnera davyi,Davy's Centaury
13681233,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Vicia americana,American vetch
13681234,2016-05-15,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Adenostoma fasciculatum,chamise
13681235,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Lupinus arboreus,Yellow Bush Lupine
13681236,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Pseudognaphalium californicum,California cudweed
13681237,2016-05-15,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665642114,-122.2848657937,,,Delphinium variegatum,royal larkspur
13793628,2016-05-22,needs_id,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Dichelostemma,Wild hyacinths
13793629,2016-05-22,research,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Conium maculatum,poison hemlock
13793631,2016-05-22,research,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Papaver heterophyllum,wind poppy
13793632,2016-05-22,research,"California, US",37.3624050439,-121.7917244283,37.3225605702,-121.7151220193,Clarkia concinna automixa,Santa Clara red ribbons
13793634,2016-05-22,research,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Erodium botrys,Mediterranean Stork's-bill
13793635,2016-05-22,research,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Lonicera hispidula,Pink Honeysuckle
13793640,2016-05-22,needs_id,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Collinsia bartsiifolia,White Blue-eyed Mary
13793642,2016-05-22,research,"Joseph D. Grant County Park, San Jose, CA, USA",37.3225605702,-121.7151220193,,,Convolvulus arvensis,field bindweed
13822666,2016-05-29,research,"Pescadero Creek County Park, San Mateo County, CA, USA",37.2724270796,-122.2358923982,,,Rhinotropis californica,California milkwort
13822667,2016-05-29,needs_id,"Pescadero Creek County Park, San Mateo County, CA, USA",37.2724270796,-122.2358923982,,,Stachys,Hedgenettles
13822668,2016-05-29,research,"Pescadero Creek County Park, San Mateo County, CA, USA",37.2724270796,-122.2358923982,,,Bellardia trixago,Mediterranean lineseed
13822671,2016-05-29,research,"Pescadero Creek County Park, San Mateo County, CA, USA",37.2724270796,-122.2358923982,,,Epipactis helleborine,broad-leaved helleborine
13823236,2016-06-05,research,"Purisima Creek Redwoods Open Space Preserve, Half Moon Bay, CA 94019, USA",37.4223168996,-122.3567776528,,,Tiarella trifoliata,threeleaf foamflower
13823237,2016-06-05,research,"Purisima Creek Redwoods Open Space Preserve, Half Moon Bay, CA 94019, USA",37.4223168996,-122.3567776528,,,Bellis perennis,common daisy
13846777,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3380166667,-122.199765,,,Heracleum maximum,common cowparsnip
13846778,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.338,-122.2002433333,,,Diplacus aurantiacus,orange bush monkeyflower
13846779,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3351566667,-122.199605,,,Monardella villosa,Coyote Mint
13846780,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3351333333,-122.199525,,,Lonicera hispidula,Pink Honeysuckle
13846781,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3321833333,-122.19863,,,Aesculus californica,California buckeye
13846785,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3320083333,-122.1994166667,,,Aquilegia formosa,western columbine
13846786,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.332575,-122.20141,,,Torilis arvensis,common hedge parsley
13846787,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.332575,-122.2014116667,,,Rubus ursinus,California Blackberry
13846788,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.332575,-122.2014116667,,,Stachys bullata,California Hedge Nettle
13846789,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3329766667,-122.2023566667,,,Scrophularia californica,California bee plant
13846790,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.33633,-122.2079483333,,,Verbena lasiostachys,western vervain
13846794,2018-06-27,needs_id,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3363433333,-122.2079516667,,,Madia sativa,coast tarweed
13846797,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.33242,-122.2093183333,,,Lathyrus latifolius,broad-leaved sweet pea
13846798,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3405816667,-122.2211316667,,,Silybum marianum,milk thistle
13846799,2018-06-27,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.340455,-122.2213183333,,,Hirschfeldia incana,Shortpod Mustard
13846800,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3361866667,-122.2229116667,,,Monardella villosa,Coyote Mint
13846802,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3330666667,-122.21823,,,Eschscholzia californica,California poppy
13846803,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.33306,-122.2182316667,,,Pseudognaphalium californicum,California cudweed
13846804,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.33222,-122.2170016667,,,Clarkia rubicunda,ruby chalice clarkia
13846805,2018-06-27,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3245066667,-122.2120266667,,,Lasthenia californica,California goldfields
13846806,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3082583333,-122.20282,,,Carduus pycnocephalus,Italian thistle
13846808,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3081483333,-122.2009966667,,,Vicia villosa,hairy vetch
13846809,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3076983333,-122.198065,,,Castilleja exserta,purple owl's-clover
13846810,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3171966667,-122.19654,,,Achillea millefolium,common yarrow
13846811,2018-06-27,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.31496,-122.1973783333,,,Cynosurus echinatus,bristly dogtail grass
13846814,2018-06-27,research,"Skyline Ridge Open Space Preserve, San Mateo County, CA, USA",37.3127616667,-122.18779,,,Myosotis latifolia,broadleaf forget-me-not
13847297,2018-06-27,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3130766667,-122.1760633333,,,Calystegia,false bindweeds
13847298,2018-06-27,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.31301,-122.176135,,,Anthemis cotula,Stinking chamomile
13847299,2018-06-27,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3130166667,-122.1761166667,,,Lotus corniculatus,bird's-foot trefoil
13847300,2018-06-27,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3180083333,-122.1784033333,,,Triteleia laxa,Ithuriel's Spear
13847301,2018-06-27,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.31878,-122.1769466667,,,Calochortus luteus,Yellow Mariposa Lily
13847302,2018-06-27,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3195233333,-122.1765666667,,,Brodiaea elegans,harvest brodiaea
13847303,2018-06-27,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3222366667,-122.1797233333,,,Lysimachia arvensis,scarlet pimpernel
13847305,2018-06-27,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3211583333,-122.18825,,,Vicia villosa,hairy vetch
13847306,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3239533333,-122.1928583333,,,Rubus parviflorus,thimbleberry
13847307,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3239483333,-122.1928583333,,,Aquilegia formosa,western columbine
13847308,2018-06-27,research,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.326135,-122.193305,,,Holodiscus discolor,Ocean spray
13847310,2018-06-27,needs_id,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.32614,-122.19331,,,Navarretia squarrosa,Skunkweed
13847311,2018-06-27,needs_id,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3261433333,-122.193345,,,Solanum umbelliferum,bluewitch nightshade
13847313,2018-06-27,needs_id,"Coal Creek Open Space Preserve, San Mateo County, CA, USA",37.3293133333,-122.196615,,,Rosa gymnocarpa,Baldhip Rose
13847315,2018-06-27,research,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",37.36537,-122.2181116667,,,Aesculus californica,California buckeye
13847316,2018-06-27,research,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",37.366735,-122.2189516667,,,Toxicodendron diversilobum,Pacific poison oak
13961261,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4288833333,-122.3510933333,,,Oxalis oregana,redwood sorrel
13961262,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4345366667,-122.358675,,,Tiarella trifoliata,threeleaf foamflower
13961263,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.434485,-122.3507633333,,,Myosotis latifolia,broadleaf forget-me-not
13961264,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.434495,-122.3507566667,,,Euonymus occidentalis,western burning bush
13961267,2018-07-01,needs_id,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.431655,-122.3481633333,,,Solanum douglasii,greenspot nightshade
13961269,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4317183333,-122.3463233333,,,Lysimachia latifolia,Western Star Flower
13961270,2018-07-01,needs_id,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.431365,-122.3443166667,,,Stachys bullata,California Hedge Nettle
13961271,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4296816667,-122.3446816667,,,Anisocarpus madioides,woodland madia
13961272,2018-07-01,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.42646,-122.3423233333,,,Genista monspessulana,French broom
13991641,2017-07-02,research,"Dry Creek Pioneer Regional Park, Union City, CA, USA",37.6077983333,-122.0027833333,,,Cichorium intybus,chicory
13991642,2017-07-02,needs_id,"Dry Creek Pioneer Regional Park, Union City, CA, USA",37.611375,-121.9897733333,,,Calystegia,false bindweeds
13991858,2017-07-06,needs_id,"Sierra Azul Open Space Preserve, Santa Clara County, CA, USA",37.1957966667,-121.9583266667,,,Cirsium occidentale venustum,Venus Thistle
13991859,2017-07-06,needs_id,"Sierra Azul Open Space Preserve, Santa Clara County, CA, USA",37.1959516667,-121.9584183333,,,Calystegia purpurata,Pacific False Bindweed
13992820,2016-07-03,needs_id,"Coyote Hills Regional Park, Fremont, CA, USA",37.5525458093,-122.0922574406,,,Mesembryanthemum nodiflorum,Slender Iceplant
13992822,2016-07-03,research,"Coyote Hills Regional Park, Fremont, CA, USA",37.5525458093,-122.0922574406,,,Frankenia salina,Alkali Heath
13993186,2016-07-10,research,"Picchetti Range Open Space Preserve, Santa Clara County, CA, USA",37.2931386802,-122.0888380704,,,Centaurea calcitrapa,purple star-thistle
13993187,2016-07-10,needs_id,"Picchetti Range Open Space Preserve, Santa Clara County, CA, USA",37.2931386802,-122.0888380704,,,Monardella villosa,Coyote Mint
13993190,2016-07-10,needs_id,"Picchetti Range Open Space Preserve, Santa Clara County, CA, USA",37.2931386802,-122.0888380704,,,Clematis lasiantha,Pipestem Clematis
13993591,2015-05-24,research,"Skyline Ridge Open Space Preserve, San Mateo County, CA, USA",37.2981938092,-122.175614418,,,Eschscholzia californica,California poppy
13993592,2015-05-24,research,"Skyline Ridge Open Space Preserve, San Mateo County, CA, USA",37.2981938092,-122.175614418,,,Castilleja exserta,purple owl's-clover
14096983,2012-06-05,research,"Henry W. Coe State Park, Santa Clara County, CA, USA",37.1779402236,-121.4902457372,,,Penstemon heterophyllus,Bunchleaf Penstemon
14097119,2009-05-31,research,"Yosemite Valley South Rim, Mariposa County, CA, USA",37.705306164,-119.66450426,,,Sarcodes sanguinea,Snowplant
14183750,2018-07-08,research,"Castle Rock State Park, Santa Clara County, CA, USA",37.2388433333,-122.102505,,,Hieracium albiflorum,white hawkweed
14183751,2018-07-08,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2277516667,-122.1055866667,,,Eriodictyon,yerba santa
14183756,2018-07-08,research,"Castle Rock State Park, Santa Cruz County, CA, USA",37.228545,-122.1077733333,,,Monardella villosa,Coyote Mint
14183757,2018-07-08,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.228375,-122.1122,,,Solidago velutina californica,California goldenrod
14183820,2018-07-08,research,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2286483333,-122.1083866667,,,Clarkia unguiculata,Elegant Clarkia
14301371,2017-07-09,needs_id,"Sam McDonald County Park, San Mateo County, CA, USA",37.2907333333,-122.253115,,,Gentianaceae,gentian family
14301372,2017-07-09,needs_id,"Sam McDonald County Park, San Mateo County, CA, USA",37.29413,-122.2566533333,,,Hieracium albiflorum,white hawkweed
14307355,2016-07-13,needs_id,"Vasona Lake County Park, Los Gatos, CA, USA",37.2402512188,-121.9694408375,,,Ludwigia hexapetala,water primrose
14307903,2016-07-17,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2196630375,-122.1503371815,,,Clarkia rubicunda,ruby chalice clarkia
14367500,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.315435,-122.1887083333,,,Clarkia rubicunda,ruby chalice clarkia
14367501,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.316525,-122.1894966667,,,Verbena lasiostachys,western vervain
14367502,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.316525,-122.1895016667,,,Hirschfeldia incana,Shortpod Mustard
14367504,2018-07-14,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3169383333,-122.1899066667,,,Eschscholzia,
14367508,2018-07-14,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.318105,-122.1952233333,,,Spergularia rubra,Red Sand Spurrey
14367510,2018-07-14,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.322995,-122.2035833333,,,Tragopogon porrifolius,Salsify
14367512,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3261233333,-122.2114866667,,,Centaurea solstitialis,Yellow Starthistle
14367519,2018-07-14,needs_id,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.3278016667,-122.2149783333,,,Eschscholzia,
14367520,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.32434,-122.2116683333,,,Eschscholzia californica,California poppy
14367523,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.319095,-122.2054366667,,,Mentha pulegium,Pennyroyal
14367524,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.319095,-122.205415,,,Cirsium vulgare,bull thistle
14367525,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.312785,-122.2056383333,,,Lactuca serriola,prickly lettuce
14367527,2018-07-14,research,"Russian Ridge Open Space Preserve, San Mateo County, CA, USA",37.31267,-122.2056116667,,,Stachys bullata,California Hedge Nettle
14620978,2018-07-22,research,"Sanborn County Park, Santa Clara County, CA, USA",37.2304733333,-122.0702633333,,,Hypericum perforatum,common St. John's-wort
14620979,2018-07-22,research,"Sanborn County Park, Santa Clara County, CA, USA",37.2374566667,-122.0731266667,,,Notholithocarpus densiflorus,Tanoak
14620980,2018-07-22,research,"Sanborn County Park, Santa Clara County, CA, USA",37.2375983333,-122.0705883333,,,Spartium junceum,Spanish Broom
14620981,2018-07-22,research,"Sanborn County Park, Santa Clara County, CA, USA",37.23485,-122.068195,,,Cirsium vulgare,bull thistle
