id,observed_on,quality_grade,place_guess,private_place_guess,scientific_name,common_name,taxon_id,taxon_kingdom_name,taxon_family_name
21341714,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Medicago arabica,Spotted medick,61012,Plantae,Fabaceae
21341715,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Stereum hirsutum,false turkey-tail,55501,Fungi,Stereaceae
21341716,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Pedicularis densiflora,Warrior's Plume,49645,Plantae,Orobanchaceae
21341717,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Calypte anna,Anna's Hummingbird,6317,Animalia,Trochilidae
21341718,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Geranium dissectum,Cut-leaved crane's-bill,53075,Plantae,Geraniaceae
21341719,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Toxicoscordion fremontii,Fremont's Deathcamas,49649,Plantae,Melanthiaceae
21341720,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Medicago polymorpha,bur clover,53151,Plantae,Fabaceae
21341721,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",,Lomatium dasycarpum,woollyfruit desertparsley,56825,Plantae,Apiaceae
21341722,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Ceanothus cuneatus,Buckbrush,49673,Plantae,Rhamnaceae
21341724,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
21341726,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Dichelostemma capitatum,Blue Dicks,50654,Plantae,Asparagaceae
21341727,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Rhopalomyia floccosa,Sagebrush Woolly Stem Gall Midge,317543,Animalia,Cecidomyiidae
21341728,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",,Coleoptera,Beetles,47208,Animalia,
21341729,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Muilla maritima,Sea Muilla,56627,Plantae,Asparagaceae
21341731,2019-03-17,research,"California, US","Edgewood Park & Nature Preserve, CA, USA",Fritillaria liliacea,Fragrant Fritillary,53054,Plantae,Liliaceae
21341733,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
21341734,2019-03-17,needs_id,"California, US","Edgewood Park & Nature Preserve, CA, USA",Solanum umbelliferum,bluewitch nightshade,50639,Plantae,Solanaceae
21341735,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Cervidae
21341736,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Rubus ursinus,California Blackberry,53445,Plantae,Rosaceae
21341737,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Taraxia ovata,Sun Cup,68182,Plantae,Onagraceae
21341738,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Genista monspessulana,French broom,53403,Plantae,Fabaceae
21341739,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",,Acacia dealbata,Silver wattle,53343,Plantae,Fabaceae
21341742,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",,Hirschfeldia incana,Shortpod Mustard,53097,Plantae,Brassicaceae
21341743,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",,Cardamine hirsuta,hairy bittercress,55829,Plantae,Brassicaceae
21578787,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Elanus leucurus,White-tailed Kite,5277,Animalia,Accipitridae
21578788,2019-03-24,research,"California, US","Joseph D. Grant County Park, CA, USA",Pica nuttalli,Yellow-billed Magpie,8319,Animalia,Corvidae
21578789,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Angiospermae,flowering plants,47125,Plantae,
21578790,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Lepidium nitidum,Shining Pepperweed,47202,Plantae,Brassicaceae
21578791,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Lepidium nitidum,Shining Pepperweed,47202,Plantae,Brassicaceae
21578792,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,48267,Animalia,Viperidae
21578793,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Viola pedunculata,California Golden Violet,50825,Plantae,Violaceae
21578794,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Calandrinia menziesii,red maids,400267,Plantae,Montiaceae
21578796,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Amsinckia menziesii intermedia,Rancher's fiddleneck,49141,Plantae,Boraginaceae
21578797,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Veromessor,,370876,Animalia,Formicidae
21578799,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Spergularia rubra,Red Sand Spurrey,55730,Plantae,Caryophyllaceae
21578800,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Primula clevelandii,Padre's Shooting Star,486971,Plantae,Primulaceae
21578802,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Primula clevelandii,Padre's Shooting Star,486971,Plantae,Primulaceae
21578803,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Lupinus bicolor,Miniature Lupine,50614,Plantae,Fabaceae
21578805,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Plagiobothrys nothofulvus,Rusty Popcornflower,56990,Plantae,Boraginaceae
21578806,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
21578807,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Accipitridae
21578808,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Setophaga coronata,Yellow-rumped Warbler,145245,Animalia,Parulidae
21578809,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Cathartidae
21578810,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Nemophila menziesii,baby blue eyes,50648,Plantae,Boraginaceae
21578811,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Umbellularia californica,California bay,48807,Plantae,Lauraceae
21578813,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",,Primula hendersonii,Henderson's shooting star,487175,Plantae,Primulaceae
21578814,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",,Euphydryas,,50896,Animalia,Nymphalidae
21578815,2019-03-24,research,"California, US","Joseph D. Grant County Park, CA, USA",Solanum umbelliferum,bluewitch nightshade,50639,Plantae,Solanaceae
21835973,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",,Trillium ovatum,Pacific trillium,49463,Plantae,Melanthiaceae
21835974,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",,Fritillaria affinis,checker lily,50618,Plantae,Liliaceae
21835975,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",,Pieris marginalis,Margined White,82481,Animalia,Pieridae
21835980,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",,Cardamine californica,milkmaids,49651,Plantae,Brassicaceae
21890956,2019-04-01,research,"Russian Ridge Open Space Preserve, CA, USA",,Sidalcea malviflora,Dwarf Checkermallow,48795,Plantae,Malvaceae
22174574,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Sialia mexicana,Western Bluebird,12937,Animalia,Turdidae
22174575,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Erodium cicutarium,common stork's-bill,47687,Plantae,Geraniaceae
22174576,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Layia platyglossa,tidy tips,50876,Plantae,Asteraceae
22174580,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",,Leptosiphon parviflorus,variable linanthus,58965,Plantae,Polemoniaceae
22174581,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Erodium botrys,Mediterranean Stork's-bill,57090,Plantae,Geraniaceae
22174587,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",,Sidalcea malviflora,Dwarf Checkermallow,48795,Plantae,Malvaceae
22174590,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Cathartidae
22174591,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Primula hendersonii,Henderson's shooting star,487175,Plantae,Primulaceae
22174592,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Sisyrinchium bellum,western blue-eyed grass,49918,Plantae,Iridaceae
22174595,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Diplacus aurantiacus,orange bush monkeyflower,777371,Plantae,Phrymaceae
22174596,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Calypte anna,Anna's Hummingbird,6317,Animalia,Trochilidae
22174601,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Proserpinus clarkiae,Clark's Sphinx,127171,Animalia,Sphingidae
22174602,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Lathyrus vestitus,Pacific pea,50320,Plantae,Fabaceae
22174603,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Sanicula bipinnatifida,Purple Sanicle,56840,Plantae,Apiaceae
22174605,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Triteleia laxa,Ithuriel's Spear,51085,Plantae,Asparagaceae
22174608,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Toxicodendron diversilobum,Pacific poison oak,51080,Plantae,Anacardiaceae
22174612,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Pholistoma auritum,Fiesta Flower,55437,Plantae,Boraginaceae
22174618,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Cervidae
22174621,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Ixodes pacificus,Western Black-legged Tick,60599,Animalia,Ixodidae
22174982,2019-04-07,research,"Santa Teresa County Park, CA, USA",,Allium serra,jeweled onion,59784,Plantae,Amaryllidaceae
22174983,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",,Sidalcea diploscypha,fringed checkerbloom,57139,Plantae,Malvaceae
22501611,2019-04-14,casual,"Henry Coe State Park, CA, USA",,Solanum umbelliferum,bluewitch nightshade,50639,Plantae,Solanaceae
22501612,2019-04-14,casual,"Henry Coe State Park, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
22501613,2019-04-14,research,"Henry Coe State Park, CA, USA",,Triphysaria eriantha,Johnnytuck,50792,Plantae,Orobanchaceae
22501614,2019-04-14,research,"Henry Coe State Park, CA, USA",,Vicia villosa,hairy vetch,57317,Plantae,Fabaceae
22501615,2019-04-14,research,"Henry Coe State Park, CA, USA",,Geranium dissectum,Cut-leaved crane's-bill,53075,Plantae,Geraniaceae
22501616,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Trifolium willdenovii,tomcat clover,57081,Plantae,Fabaceae
22501618,2019-04-14,research,"Henry Coe State Park, CA, USA",,Sisyrinchium bellum,western blue-eyed grass,49918,Plantae,Iridaceae
22501619,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Veronica persica,bird's-eye speedwell,55666,Plantae,Plantaginaceae
22501620,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Trifolium sec,clovers,51876,Plantae,Fabaceae
22501623,2019-04-14,research,"Henry Coe State Park, CA, USA",,Primula hendersonii,Henderson's shooting star,487175,Plantae,Primulaceae
22501624,2019-04-14,research,"Henry Coe State Park, CA, USA",,Nemophila menziesii,baby blue eyes,50648,Plantae,Boraginaceae
22501625,2019-04-14,research,"Henry Coe State Park, CA, USA",,Ranunculus californicus,California buttercup,52173,Plantae,Ranunculaceae
22501626,2019-04-14,research,"Henry Coe State Park, CA, USA",,Ranunculus californicus,California buttercup,52173,Plantae,Ranunculaceae
22501627,2019-04-14,research,"Henry Coe State Park, CA, USA",,Lathyrus vestitus,Pacific pea,50320,Plantae,Fabaceae
22501628,2019-04-14,research,"Henry Coe State Park, CA, USA",,Lysimachia arvensis,scarlet pimpernel,791928,Plantae,Primulaceae
22501629,2019-04-14,research,"Henry Coe State Park, CA, USA",,Vicia sativa,Common Vetch,53324,Plantae,Fabaceae
22501630,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Trifolium depauperatum,cowbag clover,58164,Plantae,Fabaceae
22501631,2019-04-14,research,"Henry Coe State Park, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
22501632,2019-04-14,research,"Henry Coe State Park, CA, USA",,Erodium botrys,Mediterranean Stork's-bill,57090,Plantae,Geraniaceae
22501633,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Lupinus,lupines,47121,Plantae,Fabaceae
22501634,2019-04-14,research,"Henry Coe State Park, CA, USA",,Thomomys bottae,Botta's Pocket Gopher,44062,Animalia,Geomyidae
22501636,2019-04-14,research,"Henry Coe State Park, CA, USA",,Calandrinia menziesii,red maids,400267,Plantae,Montiaceae
22501637,2019-04-14,research,"Henry Coe State Park, CA, USA",,Leptosiphon bicolor,true babystars,64245,Plantae,Polemoniaceae
22501638,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Trifolium depauperatum,cowbag clover,58164,Plantae,Fabaceae
22501639,2019-04-14,research,"Henry Coe State Park, CA, USA",,Triphysaria eriantha,Johnnytuck,50792,Plantae,Orobanchaceae
22501640,2019-04-14,research,"Henry Coe State Park, CA, USA",,Gilia tricolor,bird's-eye gilia,50832,Plantae,Polemoniaceae
22501641,2019-04-14,research,"Henry Coe State Park, CA, USA",,Chlorogalum pomeridianum,wavy-leafed soap plant,47597,Plantae,Asparagaceae
22501642,2019-04-14,research,"Henry Coe State Park, CA, USA",,Platystemon californicus,creamcups,51288,Plantae,Papaveraceae
22501643,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Phacelia distans,distant phacelia,56631,Plantae,Boraginaceae
22501645,2019-04-14,research,"Henry Coe State Park, CA, USA",,Dichelostemma capitatum,Blue Dicks,50654,Plantae,Asparagaceae
22501647,2019-04-14,research,"Henry Coe State Park, CA, USA",,Medicago polymorpha,bur clover,53151,Plantae,Fabaceae
22501648,2019-04-14,research,"Henry Coe State Park, CA, USA",,Lamarckia aurea,goldentop grass,58379,Plantae,Poaceae
22501652,2019-04-14,research,"Henry Coe State Park, CA, USA",,Geranium molle,Dove's-foot crane's-bill,53076,Plantae,Geraniaceae
22501653,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",,Geranium molle,Dove's-foot crane's-bill,53076,Plantae,Geraniaceae
22501654,2019-04-14,research,"Henry Coe State Park, CA, USA",,Lysimachia arvensis,scarlet pimpernel,791928,Plantae,Primulaceae
22501655,2019-04-14,research,"Henry Coe State Park, CA, USA",,Primula hendersonii,Henderson's shooting star,487175,Plantae,Primulaceae
22501656,2019-04-14,research,"Henry Coe State Park, CA, USA",,Lupinus bicolor,Miniature Lupine,50614,Plantae,Fabaceae
22567357,2019-04-14,research,"Henry Coe State Park, CA, USA",,Castilleja exserta,purple owl's-clover,49343,Plantae,Orobanchaceae
22567358,2019-04-16,research,"Santa Clara, CA, USA",,Ctenolepisma lineata,Four-lined Silverfish,296177,Animalia,Lepismatidae
22646500,2019-04-17,research,"Mission Peak, CA, USA",,Erodium moschatum,musk stork's-bill,57092,Plantae,Geraniaceae
22646501,2019-04-17,research,"Mission Peak, CA, USA",,Eremophila alpestris,Horned Lark,7294,Animalia,Alaudidae
22646502,2019-04-17,research,"Mission Peak, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
22646503,2019-04-17,needs_id,"Mission Peak, CA, USA",,Lupinus,lupines,47121,Plantae,Fabaceae
22646504,2019-04-17,research,"Mission Peak, CA, USA",,Geranium molle,Dove's-foot crane's-bill,53076,Plantae,Geraniaceae
22646506,2019-04-17,research,"Mission Peak, CA, USA",,Lepidium nitidum,Shining Pepperweed,47202,Plantae,Brassicaceae
22646507,2019-04-17,needs_id,"Mission Peak, CA, USA",,Ranunculus californicus,California buttercup,52173,Plantae,Ranunculaceae
22646510,2019-04-17,research,"Ed Levin County Park, CA, USA",,Lupinus bicolor,Miniature Lupine,50614,Plantae,Fabaceae
22646511,2019-04-17,research,"Ed Levin County Park, CA, USA",,Ardea herodias,Great Blue Heron,4956,Animalia,Ardeidae
22646512,2019-04-17,research,"Ed Levin County Park, CA, USA",,Coccinella californica,California Lady Beetle,128712,Animalia,Coccinellidae
22646514,2019-04-17,research,"Ed Levin County Park, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Accipitridae
22646515,2019-04-17,research,"Ed Levin County Park, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Cathartidae
22646516,2019-04-17,research,"Ed Levin County Park, CA, USA",,Vanessa cardui,Painted Lady,48548,Animalia,Nymphalidae
22646517,2019-04-17,research,"Ed Levin County Park, CA, USA",,Raphanus sativus,wild radish,55410,Plantae,Brassicaceae
22646518,2019-04-17,research,"Ed Levin County Park, CA, USA",,Brassica rapa,field mustard,53271,Plantae,Brassicaceae
22646519,2019-04-17,research,"Ed Levin County Park, CA, USA",,Geranium dissectum,Cut-leaved crane's-bill,53075,Plantae,Geraniaceae
22646521,2019-04-17,needs_id,"Ed Levin County Park, CA, USA",,Vicia sativa sativa,spring vetch,53334,Plantae,Fabaceae
22646522,2019-04-17,research,"Ed Levin County Park, CA, USA",,Vanessa cardui,Painted Lady,48548,Animalia,Nymphalidae
22646523,2019-04-17,research,"Ed Levin County Park, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Cathartidae
22646524,2019-04-17,research,"Ed Levin County Park, CA, USA",,Lepidium latifolium,broadleaved pepperweed,60153,Plantae,Brassicaceae
22646525,2019-04-17,research,"Ed Levin County Park, CA, USA",,Agelaius phoeniceus,Red-winged Blackbird,9744,Animalia,Icteridae
22864234,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Silybum marianum,milk thistle,52586,Plantae,Asteraceae
22864235,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Vanessa cardui,Painted Lady,48548,Animalia,Nymphalidae
22864236,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Castilleja exserta,purple owl's-clover,49343,Plantae,Orobanchaceae
22864237,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Melilotus indicus,small melilot,57065,Plantae,Fabaceae
22864238,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Allium serra,jeweled onion,59784,Plantae,Amaryllidaceae
22864240,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Trifolium willdenovii,tomcat clover,57081,Plantae,Fabaceae
22864241,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Plagiobothrys nothofulvus,Rusty Popcornflower,56990,Plantae,Boraginaceae
22864242,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Plantago erecta,California plantain,53177,Plantae,Plantaginaceae
22864244,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Lupinus,lupines,47121,Plantae,Fabaceae
22864245,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Lupinus,lupines,47121,Plantae,Fabaceae
22864246,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",,Microseris douglasii,Douglas' silverpuffs,56976,Plantae,Asteraceae
22864250,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",,Layia platyglossa,tidy tips,50876,Plantae,Asteraceae
